x	RungeKutta4	SoluciónExacta	Error
1.53	0.32842	0.691552	0.363132
1.54	0.321532	0.685733	0.364201
1.55	0.314776	0.679913	0.365137
1.56	0.30815	0.674093	0.365943
1.57	0.301652	0.668273	0.366622
1.58	0.295278	0.662454	0.367176
1.59	0.289025	0.656634	0.367609
1.6	0.282892	0.650814	0.367922
1.61	0.276876	0.644994	0.368118
1.62	0.270974	0.639174	0.368201
1.63	0.265184	0.633355	0.368171
1.64	0.259504	0.627535	0.368031
1.65	0.253931	0.621715	0.367784
1.66	0.248463	0.615895	0.367432
1.67	0.243099	0.610076	0.366977
1.68	0.237835	0.604256	0.366421
1.69	0.23267	0.598436	0.365766
1.7	0.227603	0.592616	0.365014
1.71	0.22263	0.586797	0.364167
1.72	0.21775	0.580977	0.363227
1.73	0.212962	0.575157	0.362195
1.74	0.208263	0.569337	0.361074
1.75	0.203651	0.563517	0.359866
1.76	0.199126	0.557698	0.358572
1.77	0.194685	0.551878	0.357193
1.78	0.190326	0.546058	0.355732
1.79	0.186049	0.540238	0.35419
1.8	0.181851	0.534419	0.352568
1.81	0.17773	0.528599	0.350868
1.82	0.173686	0.522779	0.349093
1.83	0.169717	0.516959	0.347242
1.84	0.165822	0.51114	0.345318
1.85	0.161998	0.50532	0.343321
1.86	0.158245	0.4995	0.341255
1.87	0.154562	0.49368	0.339118
1.88	0.150946	0.48786	0.336914
1.89	0.147398	0.482041	0.334643
1.9	0.143914	0.476221	0.332307
1.91	0.140495	0.470401	0.329906
1.92	0.137139	0.464581	0.327442
1.93	0.133845	0.458762	0.324917
1.94	0.130612	0.452942	0.32233
1.95	0.127438	0.447122	0.319684
1.96	0.124322	0.441302	0.31698
1.97	0.121264	0.435483	0.314218
1.98	0.118262	0.429663	0.3114
1.99	0.115316	0.423843	0.308527
2	0.112424	0.418023	0.3056
2.01	0.109585	0.412204	0.302619
2.02	0.106798	0.406384	0.299585
2.03	0.104063	0.400564	0.296501
2.04	0.101378	0.394744	0.293366
2.05	0.0987428	0.388924	0.290182
2.06	0.0961561	0.383105	0.286949
2.07	0.0936171	0.377285	0.283668
2.08	0.0911249	0.371465	0.28034
2.09	0.0886788	0.365645	0.276967
2.1	0.0862779	0.359826	0.273548
2.11	0.0839213	0.354006	0.270085
2.12	0.0816083	0.348186	0.266578
2.13	0.0793382	0.342366	0.263028
2.14	0.07711	0.336547	0.259437
2.15	0.0749232	0.330727	0.255804
2.16	0.0727769	0.324907	0.25213
2.17	0.0706705	0.319087	0.248417
2.18	0.0686032	0.313267	0.244664
2.19	0.0665744	0.307448	0.240873
2.2	0.0645833	0.301628	0.237045
2.21	0.0626293	0.295808	0.233179
2.22	0.0607118	0.289988	0.229277
2.23	0.0588301	0.284169	0.225339
2.24	0.0569836	0.278349	0.221365
2.25	0.0551716	0.272529	0.217358
2.26	0.0533936	0.266709	0.213316
2.27	0.0516489	0.26089	0.209241
2.28	0.0499371	0.25507	0.205133
2.29	0.0482574	0.24925	0.200993
2.3	0.0466095	0.24343	0.196821
2.31	0.0449926	0.237611	0.192618
2.32	0.0434063	0.231791	0.188384
2.33	0.04185	0.225971	0.184121
2.34	0.0403232	0.220151	0.179828
2.35	0.0388255	0.214331	0.175506
2.36	0.0373562	0.208512	0.171155
2.37	0.035915	0.202692	0.166777
2.38	0.0345013	0.196872	0.162371
2.39	0.0331146	0.191052	0.157938
2.4	0.0317546	0.185233	0.153478
2.41	0.0304207	0.179413	0.148992
2.42	0.0291124	0.173593	0.144481
2.43	0.0278294	0.167773	0.139944
2.44	0.0265713	0.161954	0.135382
2.45	0.0253375	0.156134	0.130796
2.46	0.0241276	0.150314	0.126186
2.47	0.0229414	0.144494	0.121553
2.48	0.0217783	0.138674	0.116896
2.49	0.0206379	0.132855	0.112217
2.5	0.01952	0.127035	0.107515
2.51	0.018424	0.121215	0.102791
2.52	0.0173496	0.115395	0.0980458
2.53	0.0162965	0.109576	0.0932791
2.54	0.0152643	0.103756	0.0884916
2.55	0.0142526	0.0979361	0.0836835
2.56	0.0132611	0.0921163	0.0788553
2.57	0.0122894	0.0862966	0.0740072
2.58	0.0113372	0.0804768	0.0691396
2.59	0.0104042	0.074657	0.0642528
2.6	0.00949008	0.0688373	0.0593472
2.61	0.00859444	0.0630175	0.0544231
2.62	0.00771702	0.0571977	0.0494807
2.63	0.0068575	0.051378	0.0445205
2.64	0.00601557	0.0455582	0.0395426
2.65	0.00519094	0.0397384	0.0345475
2.66	0.00438332	0.0339187	0.0295354
2.67	0.00359241	0.0280989	0.0245065
2.68	0.00281793	0.0222791	0.0194612
2.69	0.00205961	0.0164594	0.0143998
2.7	0.00131716	0.0106396	0.00932244
2.71	0.000590325	0.00481983	0.00422951
2.72	-0.000121166	-0.000999936	0.00087877
2.73	-0.000817572	-0.0068197	0.00600213
2.74	-0.00149915	-0.0126395	0.0111403
2.75	-0.00216615	-0.0184592	0.0162931
2.76	-0.00281883	-0.024279	0.0214602
2.77	-0.00345741	-0.0300988	0.0266414
2.78	-0.00408215	-0.0359185	0.0318364
2.79	-0.00469328	-0.0417383	0.037045
2.8	-0.00529104	-0.0475581	0.042267
2.81	-0.00587563	-0.0533778	0.0475022
2.82	-0.00644731	-0.0591976	0.0527503
2.83	-0.00700627	-0.0650174	0.0580111
2.84	-0.00755274	-0.0708371	0.0632844
2.85	-0.00808693	-0.0766569	0.06857
2.86	-0.00860905	-0.0824767	0.0738676
2.87	-0.00911931	-0.0882964	0.0791771
2.88	-0.00961791	-0.0941162	0.0844983
2.89	-0.010105	-0.099936	0.0898309
2.9	-0.0105809	-0.105756	0.0951748
2.91	-0.0110457	-0.111576	0.10053
2.92	-0.0114996	-0.117395	0.105896
2.93	-0.0119428	-0.123215	0.111272
2.94	-0.0123755	-0.129035	0.116659
2.95	-0.0127979	-0.134855	0.122057
2.96	-0.0132101	-0.140674	0.127464
2.97	-0.0136123	-0.146494	0.132882
2.98	-0.0140047	-0.152314	0.138309
2.99	-0.0143875	-0.158134	0.143746
3	-0.0147608	-0.163953	0.149193
3.01	-0.0151248	-0.169773	0.154648
3.02	-0.0154796	-0.175593	0.160113
3.03	-0.0158255	-0.181413	0.165587
3.04	-0.0161625	-0.187232	0.17107
3.05	-0.0164908	-0.193052	0.176561
3.06	-0.0168106	-0.198872	0.182061
3.07	-0.017122	-0.204692	0.18757
3.08	-0.0174251	-0.210512	0.193086
3.09	-0.0177202	-0.216331	0.198611
3.1	-0.0180073	-0.222151	0.204144
3.11	-0.0182866	-0.227971	0.209684
3.12	-0.0185582	-0.233791	0.215232
3.13	-0.0188223	-0.23961	0.220788
3.14	-0.0190789	-0.24543	0.226351
3.15	-0.0193283	-0.25125	0.231922
3.16	-0.0195705	-0.25707	0.237499
3.17	-0.0198057	-0.262889	0.243084
3.18	-0.020034	-0.268709	0.248675
3.19	-0.0202555	-0.274529	0.254274
3.2	-0.0204703	-0.280349	0.259878
3.21	-0.0206786	-0.286169	0.26549
3.22	-0.0208805	-0.291988	0.271108
3.23	-0.021076	-0.297808	0.276732
3.24	-0.0212653	-0.303628	0.282362
3.25	-0.0214486	-0.309448	0.287999
3.26	-0.0216259	-0.315267	0.293641
3.27	-0.0217973	-0.321087	0.29929
3.28	-0.0219629	-0.326907	0.304944
3.29	-0.0221229	-0.332727	0.310604
3.3	-0.0222773	-0.338546	0.316269
3.31	-0.0224262	-0.344366	0.32194
3.32	-0.0225698	-0.350186	0.327616
3.33	-0.0227081	-0.356006	0.333298
3.34	-0.0228412	-0.361825	0.338984
3.35	-0.0229693	-0.367645	0.344676
3.36	-0.0230924	-0.373465	0.350373
3.37	-0.0232106	-0.379285	0.356074
3.38	-0.0233239	-0.385105	0.361781
3.39	-0.0234326	-0.390924	0.367492
3.4	-0.0235367	-0.396744	0.373207
3.41	-0.0236362	-0.402564	0.378928
3.42	-0.0237312	-0.408384	0.384652
3.43	-0.0238219	-0.414203	0.390382
3.44	-0.0239083	-0.420023	0.396115
3.45	-0.0239905	-0.425843	0.401852
3.46	-0.0240685	-0.431663	0.407594
3.47	-0.0241425	-0.437482	0.41334
3.48	-0.0242125	-0.443302	0.41909
3.49	-0.0242786	-0.449122	0.424843
3.5	-0.0243409	-0.454942	0.430601
3.51	-0.0243994	-0.460762	0.436362
3.52	-0.0244542	-0.466581	0.442127
3.53	-0.0245055	-0.472401	0.447896
3.54	-0.0245531	-0.478221	0.453668
3.55	-0.0245974	-0.484041	0.459443
3.56	-0.0246382	-0.48986	0.465222
3.57	-0.0246756	-0.49568	0.471005
3.58	-0.0247098	-0.5015	0.47679
3.59	-0.0247408	-0.50732	0.482579
3.6	-0.0247686	-0.513139	0.488371
3.61	-0.0247933	-0.518959	0.494166
3.62	-0.024815	-0.524779	0.499964
3.63	-0.0248338	-0.530599	0.505765
3.64	-0.0248496	-0.536419	0.511569
3.65	-0.0248626	-0.542238	0.517376
3.66	-0.0248728	-0.548058	0.523185
3.67	-0.0248803	-0.553878	0.528998
3.68	-0.0248851	-0.559698	0.534813
3.69	-0.0248872	-0.565517	0.54063
3.7	-0.0248868	-0.571337	0.54645
3.71	-0.0248839	-0.577157	0.552273
3.72	-0.0248785	-0.582977	0.558098
3.73	-0.0248707	-0.588796	0.563926
3.74	-0.0248605	-0.594616	0.569756
3.75	-0.0248481	-0.600436	0.575588
3.76	-0.0248333	-0.606256	0.581422
3.77	-0.0248163	-0.612075	0.587259
3.78	-0.0247972	-0.617895	0.593098
3.79	-0.0247759	-0.623715	0.598939
3.8	-0.0247526	-0.629535	0.604782
3.81	-0.0247272	-0.635355	0.610627
3.82	-0.0246999	-0.641174	0.616474
3.83	-0.0246706	-0.646994	0.622324
3.84	-0.0246394	-0.652814	0.628174
3.85	-0.0246063	-0.658634	0.634027
3.86	-0.0245714	-0.664453	0.639882
3.87	-0.0245347	-0.670273	0.645738
3.88	-0.0244963	-0.676093	0.651597
3.89	-0.0244562	-0.681913	0.657456
3.9	-0.0244144	-0.687732	0.663318
3.91	-0.024371	-0.693552	0.669181
3.92	-0.0243261	-0.699372	0.675046
3.93	-0.0242795	-0.705192	0.680912
3.94	-0.0242315	-0.711012	0.68678
3.95	-0.024182	-0.716831	0.692649
3.96	-0.024131	-0.722651	0.69852
3.97	-0.0240787	-0.728471	0.704392
3.98	-0.0240249	-0.734291	0.710266
3.99	-0.0239699	-0.74011	0.71614
4	-0.0239135	-0.74593	0.722017
4.01	-0.0238558	-0.75175	0.727894
4.02	-0.0237969	-0.75757	0.733773
4.03	-0.0237368	-0.763389	0.739653
4.04	-0.0236755	-0.769209	0.745534
4.05	-0.0236131	-0.775029	0.751416
4.06	-0.0235495	-0.780849	0.757299
4.07	-0.0234849	-0.786668	0.763184
4.08	-0.0234192	-0.792488	0.769069
4.09	-0.0233524	-0.798308	0.774956
4.1	-0.0232847	-0.804128	0.780843
4.11	-0.0232159	-0.809948	0.786732
4.12	-0.0231462	-0.815767	0.792621
4.13	-0.0230756	-0.821587	0.798511
4.14	-0.0230041	-0.827407	0.804403
4.15	-0.0229317	-0.833227	0.810295
4.16	-0.0228585	-0.839046	0.816188
4.17	-0.0227844	-0.844866	0.822082
4.18	-0.0227095	-0.850686	0.827976
4.19	-0.0226339	-0.856506	0.833872
4.2	-0.0225575	-0.862325	0.839768
4.21	-0.0224803	-0.868145	0.845665
4.22	-0.0224025	-0.873965	0.851562
4.23	-0.022324	-0.879785	0.857461
4.24	-0.0222448	-0.885605	0.86336
4.25	-0.022165	-0.891424	0.869259
4.26	-0.0220845	-0.897244	0.87516
4.27	-0.0220034	-0.903064	0.88106
4.28	-0.0219218	-0.908884	0.886962
4.29	-0.0218396	-0.914703	0.892864
4.3	-0.0217568	-0.920523	0.898766
4.31	-0.0216736	-0.926343	0.904669
4.32	-0.0215898	-0.932163	0.910573
4.33	-0.0215056	-0.937982	0.916477
4.34	-0.0214208	-0.943802	0.922381
4.35	-0.0213357	-0.949622	0.928286
4.36	-0.0212501	-0.955442	0.934192
4.37	-0.021164	-0.961262	0.940097
4.38	-0.0210776	-0.967081	0.946004
4.39	-0.0209908	-0.972901	0.95191
4.4	-0.0209037	-0.978721	0.957817
4.41	-0.0208162	-0.984541	0.963724
4.42	-0.0207283	-0.99036	0.969632
4.43	-0.0206402	-0.99618	0.97554
4.44	-0.0205517	-1.002	0.981448
4.45	-0.020463	-1.00782	0.987357
4.46	-0.0203739	-1.01364	0.993265
4.47	-0.0202847	-1.01946	0.999174
4.48	-0.0201952	-1.02528	1.00508
4.49	-0.0201054	-1.0311	1.01099
4.5	-0.0200155	-1.03692	1.0169
4.51	-0.0199253	-1.04274	1.02281
4.52	-0.0198349	-1.04856	1.02872
4.53	-0.0197444	-1.05438	1.03463
4.54	-0.0196537	-1.0602	1.04054
4.55	-0.0195629	-1.06602	1.04645
4.56	-0.0194719	-1.07184	1.05237
4.57	-0.0193808	-1.07766	1.05828
4.58	-0.0192895	-1.08348	1.06419
4.59	-0.0191982	-1.0893	1.0701
4.6	-0.0191068	-1.09512	1.07601
4.61	-0.0190153	-1.10094	1.08192
4.62	-0.0189237	-1.10676	1.08783
4.63	-0.0188321	-1.11258	1.09374
4.64	-0.0187404	-1.1184	1.09965
4.65	-0.0186486	-1.12421	1.10557
4.66	-0.0185569	-1.13003	1.11148
4.67	-0.0184651	-1.13585	1.11739
4.68	-0.0183733	-1.14167	1.1233
4.69	-0.0182815	-1.14749	1.12921
4.7	-0.0181897	-1.15331	1.13512
4.71	-0.0180979	-1.15913	1.14104
4.72	-0.0180062	-1.16495	1.14695
4.73	-0.0179145	-1.17077	1.15286
4.74	-0.0178228	-1.17659	1.15877
4.75	-0.0177312	-1.18241	1.16468
4.76	-0.0176397	-1.18823	1.17059
4.77	-0.0175482	-1.19405	1.1765
4.78	-0.0174568	-1.19987	1.18242
4.79	-0.0173654	-1.20569	1.18833
4.8	-0.0172742	-1.21151	1.19424
4.81	-0.017183	-1.21733	1.20015
4.82	-0.017092	-1.22315	1.20606
4.83	-0.0170011	-1.22897	1.21197
4.84	-0.0169103	-1.23479	1.21788
4.85	-0.0168196	-1.24061	1.22379
4.86	-0.016729	-1.24643	1.2297
4.87	-0.0166386	-1.25225	1.23561
4.88	-0.0165483	-1.25807	1.24152
4.89	-0.0164582	-1.26389	1.24743
4.9	-0.0163682	-1.26971	1.25334
4.91	-0.0162784	-1.27553	1.25925
4.92	-0.0161888	-1.28135	1.26516
4.93	-0.0160993	-1.28717	1.27107
4.94	-0.01601	-1.29299	1.27698
4.95	-0.0159209	-1.29881	1.28289
4.96	-0.015832	-1.30463	1.2888
4.97	-0.0157433	-1.31045	1.2947
4.98	-0.0156548	-1.31627	1.30061
4.99	-0.0155665	-1.32209	1.30652
5	-0.0154784	-1.32791	1.31243
5.01	-0.0153905	-1.33373	1.31834
5.02	-0.0153028	-1.33955	1.32424
5.03	-0.0152154	-1.34537	1.33015
5.04	-0.0151282	-1.35119	1.33606
5.05	-0.0150412	-1.35701	1.34196
5.06	-0.0149544	-1.36283	1.34787
5.07	-0.0148679	-1.36865	1.35378
5.08	-0.0147816	-1.37446	1.35968
5.09	-0.0146956	-1.38028	1.36559
5.1	-0.0146098	-1.3861	1.37149
5.11	-0.0145243	-1.39192	1.3774
5.12	-0.014439	-1.39774	1.38331
5.13	-0.014354	-1.40356	1.38921
5.14	-0.0142693	-1.40938	1.39511
5.15	-0.0141848	-1.4152	1.40102
5.16	-0.0141006	-1.42102	1.40692
5.17	-0.0140166	-1.42684	1.41283
5.18	-0.013933	-1.43266	1.41873
5.19	-0.0138496	-1.43848	1.42463
5.2	-0.0137665	-1.4443	1.43054
5.21	-0.0136837	-1.45012	1.43644
5.22	-0.0136012	-1.45594	1.44234
5.23	-0.0135189	-1.46176	1.44824
5.24	-0.013437	-1.46758	1.45414
5.25	-0.0133553	-1.4734	1.46005
5.26	-0.013274	-1.47922	1.46595
5.27	-0.0131929	-1.48504	1.47185
5.28	-0.0131121	-1.49086	1.47775
5.29	-0.0130317	-1.49668	1.48365
5.3	-0.0129515	-1.5025	1.48955
5.31	-0.0128717	-1.50832	1.49545
5.32	-0.0127922	-1.51414	1.50135
5.33	-0.0127129	-1.51996	1.50725
5.34	-0.012634	-1.52578	1.51314
5.35	-0.0125554	-1.5316	1.51904
5.36	-0.0124771	-1.53742	1.52494
5.37	-0.0123992	-1.54324	1.53084
5.38	-0.0123215	-1.54906	1.53674
5.39	-0.0122442	-1.55488	1.54263
5.4	-0.0121672	-1.5607	1.54853
5.41	-0.0120905	-1.56652	1.55443
5.42	-0.0120141	-1.57234	1.56032
5.43	-0.011938	-1.57816	1.56622
5.44	-0.0118623	-1.58398	1.57211
5.45	-0.0117869	-1.5898	1.57801
5.46	-0.0117119	-1.59562	1.5839
5.47	-0.0116371	-1.60144	1.5898
5.48	-0.0115627	-1.60726	1.59569
5.49	-0.0114886	-1.61308	1.60159
5.5	-0.0114149	-1.6189	1.60748
5.51	-0.0113415	-1.62471	1.61337
5.52	-0.0112684	-1.63053	1.61927
5.53	-0.0111956	-1.63635	1.62516
5.54	-0.0111232	-1.64217	1.63105
5.55	-0.0110511	-1.64799	1.63694
5.56	-0.0109794	-1.65381	1.64283
5.57	-0.010908	-1.65963	1.64873
5.58	-0.0108369	-1.66545	1.65462
5.59	-0.0107662	-1.67127	1.66051
5.6	-0.0106958	-1.67709	1.6664
5.61	-0.0106257	-1.68291	1.67229
5.62	-0.0105559	-1.68873	1.67818
5.63	-0.0104866	-1.69455	1.68407
5.64	-0.0104175	-1.70037	1.68995
5.65	-0.0103488	-1.70619	1.69584
5.66	-0.0102804	-1.71201	1.70173
5.67	-0.0102123	-1.71783	1.70762
5.68	-0.0101446	-1.72365	1.71351
5.69	-0.0100773	-1.72947	1.71939
5.7	-0.0100102	-1.73529	1.72528
5.71	-0.00994352	-1.74111	1.73117
5.72	-0.00987716	-1.74693	1.73705
5.73	-0.00981114	-1.75275	1.74294
5.74	-0.00974545	-1.75857	1.74882
5.75	-0.0096801	-1.76439	1.75471
5.76	-0.00961509	-1.77021	1.76059
5.77	-0.00955042	-1.77603	1.76648
5.78	-0.00948608	-1.78185	1.77236
5.79	-0.00942207	-1.78767	1.77825
5.8	-0.0093584	-1.79349	1.78413
5.81	-0.00929507	-1.79931	1.79001
5.82	-0.00923207	-1.80513	1.7959
5.83	-0.00916941	-1.81095	1.80178
5.84	-0.00910708	-1.81677	1.80766
5.85	-0.00904508	-1.82259	1.81354
5.86	-0.00898342	-1.82841	1.81942
5.87	-0.00892209	-1.83423	1.8253
5.88	-0.00886109	-1.84005	1.83119
5.89	-0.00880042	-1.84587	1.83707
5.9	-0.00874008	-1.85169	1.84295
5.91	-0.00868008	-1.85751	1.84883
5.92	-0.0086204	-1.86333	1.8547
5.93	-0.00856105	-1.86915	1.86058
5.94	-0.00850204	-1.87496	1.86646
5.95	-0.00844334	-1.88078	1.87234
5.96	-0.00838498	-1.8866	1.87822
5.97	-0.00832694	-1.89242	1.8841
5.98	-0.00826923	-1.89824	1.88997
5.99	-0.00821184	-1.90406	1.89585
6	-0.00815478	-1.90988	1.90173
6.01	-0.00809804	-1.9157	1.90761
6.02	-0.00804162	-1.92152	1.91348
6.03	-0.00798553	-1.92734	1.91936
6.04	-0.00792975	-1.93316	1.92523
6.05	-0.0078743	-1.93898	1.93111
6.06	-0.00781916	-1.9448	1.93698
6.07	-0.00776435	-1.95062	1.94286
6.08	-0.00770985	-1.95644	1.94873
6.09	-0.00765566	-1.96226	1.95461
6.1	-0.0076018	-1.96808	1.96048
6.11	-0.00754824	-1.9739	1.96635
6.12	-0.00749501	-1.97972	1.97223
6.13	-0.00744208	-1.98554	1.9781
6.14	-0.00738947	-1.99136	1.98397
6.15	-0.00733716	-1.99718	1.98984
6.16	-0.00728517	-2.003	1.99571
6.17	-0.00723348	-2.00882	2.00159
6.18	-0.00718211	-2.01464	2.00746
6.19	-0.00713104	-2.02046	2.01333
6.2	-0.00708027	-2.02628	2.0192
6.21	-0.00702982	-2.0321	2.02507
6.22	-0.00697966	-2.03792	2.03094
6.23	-0.00692981	-2.04374	2.03681
6.24	-0.00688026	-2.04956	2.04268
6.25	-0.00683101	-2.05538	2.04855
6.26	-0.00678206	-2.0612	2.05442
6.27	-0.0067334	-2.06702	2.06028
6.28	-0.00668505	-2.07284	2.06615
6.29	-0.00663699	-2.07866	2.07202
6.3	-0.00658923	-2.08448	2.07789
6.31	-0.00654176	-2.0903	2.08375
6.32	-0.00649458	-2.09612	2.08962
6.33	-0.00644769	-2.10194	2.09549
6.34	-0.0064011	-2.10776	2.10135
6.35	-0.00635479	-2.11358	2.10722
6.36	-0.00630878	-2.1194	2.11309
6.37	-0.00626305	-2.12521	2.11895
6.38	-0.0062176	-2.13103	2.12482
6.39	-0.00617244	-2.13685	2.13068
6.4	-0.00612757	-2.14267	2.13655
6.41	-0.00608297	-2.14849	2.14241
6.42	-0.00603866	-2.15431	2.14828
6.43	-0.00599463	-2.16013	2.15414
6.44	-0.00595088	-2.16595	2.16
6.45	-0.0059074	-2.17177	2.16587
6.46	-0.0058642	-2.17759	2.17173
6.47	-0.00582128	-2.18341	2.17759
6.48	-0.00577863	-2.18923	2.18345
6.49	-0.00573625	-2.19505	2.18932
6.5	-0.00569414	-2.20087	2.19518
6.51	-0.00565231	-2.20669	2.20104
6.52	-0.00561074	-2.21251	2.2069
6.53	-0.00556944	-2.21833	2.21276
6.54	-0.00552841	-2.22415	2.21862
6.55	-0.00548765	-2.22997	2.22448
6.56	-0.00544715	-2.23579	2.23034
6.57	-0.00540691	-2.24161	2.2362
6.58	-0.00536693	-2.24743	2.24206
6.59	-0.00532722	-2.25325	2.24792
6.6	-0.00528776	-2.25907	2.25378
6.61	-0.00524856	-2.26489	2.25964
6.62	-0.00520962	-2.27071	2.2655
6.63	-0.00517093	-2.27653	2.27136
6.64	-0.0051325	-2.28235	2.27722
6.65	-0.00509432	-2.28817	2.28307
6.66	-0.0050564	-2.29399	2.28893
6.67	-0.00501872	-2.29981	2.29479
6.68	-0.00498129	-2.30563	2.30065
6.69	-0.00494412	-2.31145	2.3065
6.7	-0.00490718	-2.31727	2.31236
6.71	-0.0048705	-2.32309	2.31822
6.72	-0.00483406	-2.32891	2.32407
6.73	-0.00479786	-2.33473	2.32993
6.74	-0.00476191	-2.34055	2.33578
6.75	-0.00472619	-2.34637	2.34164
6.76	-0.00469072	-2.35219	2.3475
6.77	-0.00465548	-2.35801	2.35335
6.78	-0.00462048	-2.36383	2.3592
6.79	-0.00458571	-2.36965	2.36506
6.8	-0.00455119	-2.37546	2.37091
6.81	-0.00451689	-2.38128	2.37677
6.82	-0.00448283	-2.3871	2.38262
6.83	-0.00444899	-2.39292	2.38848
6.84	-0.00441539	-2.39874	2.39433
6.85	-0.00438201	-2.40456	2.40018
6.86	-0.00434887	-2.41038	2.40603
6.87	-0.00431595	-2.4162	2.41189
6.88	-0.00428325	-2.42202	2.41774
6.89	-0.00425078	-2.42784	2.42359
6.9	-0.00421853	-2.43366	2.42944
6.91	-0.0041865	-2.43948	2.4353
6.92	-0.00415469	-2.4453	2.44115
6.93	-0.0041231	-2.45112	2.447
6.94	-0.00409172	-2.45694	2.45285
6.95	-0.00406057	-2.46276	2.4587
6.96	-0.00402962	-2.46858	2.46455
6.97	-0.0039989	-2.4744	2.4704
6.98	-0.00396838	-2.48022	2.47625
6.99	-0.00393808	-2.48604	2.4821
7	-0.00390799	-2.49186	2.48795
7.01	-0.0038781	-2.49768	2.4938
7.02	-0.00384843	-2.5035	2.49965
7.03	-0.00381896	-2.50932	2.5055
7.04	-0.00378969	-2.51514	2.51135
7.05	-0.00376063	-2.52096	2.5172
7.06	-0.00373178	-2.52678	2.52305
7.07	-0.00370312	-2.5326	2.5289
7.08	-0.00367467	-2.53842	2.53474
7.09	-0.00364642	-2.54424	2.54059
7.1	-0.00361836	-2.55006	2.54644
7.11	-0.00359051	-2.55588	2.55229
7.12	-0.00356284	-2.5617	2.55813
7.13	-0.00353538	-2.56752	2.56398
7.14	-0.00350811	-2.57334	2.56983
7.15	-0.00348103	-2.57916	2.57568
7.16	-0.00345414	-2.58498	2.58152
7.17	-0.00342744	-2.5908	2.58737
7.18	-0.00340094	-2.59662	2.59322
7.19	-0.00337462	-2.60244	2.59906
7.2	-0.00334849	-2.60826	2.60491
7.21	-0.00332254	-2.61408	2.61075
7.22	-0.00329678	-2.6199	2.6166
7.23	-0.0032712	-2.62571	2.62244
7.24	-0.00324581	-2.63153	2.62829
7.25	-0.0032206	-2.63735	2.63413
7.26	-0.00319557	-2.64317	2.63998
7.27	-0.00317071	-2.64899	2.64582
7.28	-0.00314604	-2.65481	2.65167
7.29	-0.00312154	-2.66063	2.65751
7.3	-0.00309722	-2.66645	2.66336
7.31	-0.00307307	-2.67227	2.6692
7.32	-0.0030491	-2.67809	2.67504
7.33	-0.0030253	-2.68391	2.68089
7.34	-0.00300168	-2.68973	2.68673
7.35	-0.00297822	-2.69555	2.69257
7.36	-0.00295493	-2.70137	2.69842
7.37	-0.00293182	-2.70719	2.70426
7.38	-0.00290887	-2.71301	2.7101
7.39	-0.00288608	-2.71883	2.71595
7.4	-0.00286346	-2.72465	2.72179
7.41	-0.00284101	-2.73047	2.72763
7.42	-0.00281872	-2.73629	2.73347
7.43	-0.00279659	-2.74211	2.73931
7.44	-0.00277462	-2.74793	2.74516
7.45	-0.00275282	-2.75375	2.751
7.46	-0.00273117	-2.75957	2.75684
7.47	-0.00270968	-2.76539	2.76268
7.48	-0.00268835	-2.77121	2.76852
7.49	-0.00266718	-2.77703	2.77436
7.5	-0.00264616	-2.78285	2.7802
7.51	-0.00262529	-2.78867	2.78604
7.52	-0.00260458	-2.79449	2.79188
7.53	-0.00258402	-2.80031	2.79772
