x	RungeKutta4	SoluciónExacta	Error
19.65	6.71814e+09	6.71814e+09	0.140518
19.66	6.78911e+09	6.78911e+09	0.140366
19.67	6.86083e+09	6.86083e+09	0.140211
19.68	6.93331e+09	6.93331e+09	0.140055
19.69	7.00655e+09	7.00655e+09	0.139895
19.7	7.08056e+09	7.08056e+09	0.139732
19.71	7.15535e+09	7.15535e+09	0.139569
19.72	7.23093e+09	7.23093e+09	0.139402
19.73	7.3073e+09	7.3073e+09	0.139233
19.74	7.38449e+09	7.38449e+09	0.13906
19.75	7.46248e+09	7.46248e+09	0.138886
19.76	7.54129e+09	7.54129e+09	0.138709
19.77	7.62094e+09	7.62094e+09	0.138529
19.78	7.70143e+09	7.70143e+09	0.138345
19.79	7.78276e+09	7.78276e+09	0.13816
19.8	7.86495e+09	7.86495e+09	0.137971
19.81	7.94801e+09	7.94801e+09	0.13778
19.82	8.03194e+09	8.03194e+09	0.137586
19.83	8.11675e+09	8.11675e+09	0.137388
19.84	8.20246e+09	8.20246e+09	0.137187
19.85	8.28907e+09	8.28907e+09	0.136984
19.86	8.3766e+09	8.3766e+09	0.136778
19.87	8.46504e+09	8.46504e+09	0.136568
19.88	8.55442e+09	8.55442e+09	0.136354
19.89	8.64474e+09	8.64474e+09	0.136139
19.9	8.73601e+09	8.73601e+09	0.13592
19.91	8.82825e+09	8.82825e+09	0.135698
19.92	8.92145e+09	8.92145e+09	0.135473
19.93	9.01564e+09	9.01564e+09	0.135244
19.94	9.11081e+09	9.11081e+09	0.135014
19.95	9.20699e+09	9.20699e+09	0.134781
19.96	9.30419e+09	9.30419e+09	0.134542
19.97	9.4024e+09	9.4024e+09	0.134302
19.98	9.50165e+09	9.50165e+09	0.134056
19.99	9.60195e+09	9.60195e+09	0.133808
20	9.7033e+09	9.7033e+09	0.133554
20.01	9.80572e+09	9.80572e+09	0.133301
20.02	9.90922e+09	9.90922e+09	0.133041
20.03	1.00138e+10	1.00138e+10	0.132778
20.04	1.01195e+10	1.01195e+10	0.132511
20.05	1.02263e+10	1.02263e+10	0.132242
20.06	1.03342e+10	1.03342e+10	0.131968
20.07	1.04433e+10	1.04433e+10	0.131689
20.08	1.05535e+10	1.05535e+10	0.131409
20.09	1.06649e+10	1.06649e+10	0.131123
20.1	1.07774e+10	1.07774e+10	0.130835
20.11	1.08912e+10	1.08912e+10	0.130541
20.12	1.10061e+10	1.10061e+10	0.130245
20.13	1.11222e+10	1.11222e+10	0.129946
20.14	1.12396e+10	1.12396e+10	0.129639
20.15	1.13582e+10	1.13582e+10	0.129332
20.16	1.1478e+10	1.1478e+10	0.129019
20.17	1.15991e+10	1.15991e+10	0.1287
20.18	1.17215e+10	1.17215e+10	0.128378
20.19	1.18452e+10	1.18452e+10	0.128052
20.2	1.19702e+10	1.19702e+10	0.12772
20.21	1.20964e+10	1.20964e+10	0.127386
20.22	1.22241e+10	1.22241e+10	0.127048
20.23	1.2353e+10	1.2353e+10	0.126703
20.24	1.24833e+10	1.24833e+10	0.126354
20.25	1.2615e+10	1.2615e+10	0.126005
20.26	1.27481e+10	1.27481e+10	0.125645
20.27	1.28826e+10	1.28826e+10	0.125286
20.28	1.30185e+10	1.30185e+10	0.12492
20.29	1.31558e+10	1.31558e+10	0.12455
20.3	1.32946e+10	1.32946e+10	0.124172
20.31	1.34348e+10	1.34348e+10	0.123795
20.32	1.35765e+10	1.35765e+10	0.123407
20.33	1.37197e+10	1.37197e+10	0.123018
20.34	1.38644e+10	1.38644e+10	0.122625
20.35	1.40106e+10	1.40106e+10	0.122225
20.36	1.41584e+10	1.41584e+10	0.121817
20.37	1.43077e+10	1.43077e+10	0.121407
20.38	1.44586e+10	1.44586e+10	0.120991
20.39	1.46111e+10	1.46111e+10	0.120569
20.4	1.47651e+10	1.47651e+10	0.120144
20.41	1.49208e+10	1.49208e+10	0.119713
20.42	1.50782e+10	1.50782e+10	0.119274
20.43	1.52372e+10	1.52372e+10	0.118832
20.44	1.53979e+10	1.53979e+10	0.118385
20.45	1.55602e+10	1.55602e+10	0.117931
20.46	1.57243e+10	1.57243e+10	0.117472
20.47	1.58901e+10	1.58901e+10	0.117008
20.48	1.60576e+10	1.60576e+10	0.116537
20.49	1.62269e+10	1.62269e+10	0.11606
20.5	1.6398e+10	1.6398e+10	0.115578
20.51	1.65709e+10	1.65709e+10	0.115091
20.52	1.67456e+10	1.67456e+10	0.114594
20.53	1.69221e+10	1.69221e+10	0.114094
20.54	1.71005e+10	1.71005e+10	0.113588
20.55	1.72808e+10	1.72808e+10	0.113075
20.56	1.7463e+10	1.7463e+10	0.112556
20.57	1.7647e+10	1.7647e+10	0.11203
20.58	1.78331e+10	1.78331e+10	0.1115
20.59	1.8021e+10	1.8021e+10	0.110962
20.6	1.8211e+10	1.8211e+10	0.110413
20.61	1.84029e+10	1.84029e+10	0.109859
20.62	1.85969e+10	1.85969e+10	0.109306
20.63	1.87929e+10	1.87929e+10	0.108738
20.64	1.8991e+10	1.8991e+10	0.108166
20.65	1.91912e+10	1.91912e+10	0.10759
20.66	1.93934e+10	1.93934e+10	0.107006
20.67	1.95978e+10	1.95978e+10	0.106411
20.68	1.98043e+10	1.98043e+10	0.105816
20.69	2.00131e+10	2.00131e+10	0.105209
20.7	2.0224e+10	2.0224e+10	0.104591
20.71	2.04371e+10	2.04371e+10	0.103973
20.72	2.06524e+10	2.06524e+10	0.103344
20.73	2.08701e+10	2.08701e+10	0.102707
20.74	2.109e+10	2.109e+10	0.102062
20.75	2.13122e+10	2.13122e+10	0.10141
20.76	2.15368e+10	2.15368e+10	0.10075
20.77	2.17637e+10	2.17637e+10	0.100086
20.78	2.1993e+10	2.1993e+10	0.099411
20.79	2.22247e+10	2.22247e+10	0.0987282
20.8	2.24589e+10	2.24589e+10	0.0980377
20.81	2.26955e+10	2.26955e+10	0.0973396
20.82	2.29346e+10	2.29346e+10	0.0966301
20.83	2.31763e+10	2.31763e+10	0.0959167
20.84	2.34204e+10	2.34204e+10	0.095192
20.85	2.36672e+10	2.36672e+10	0.0944557
20.86	2.39165e+10	2.39165e+10	0.0937157
20.87	2.41684e+10	2.41684e+10	0.0929604
20.88	2.4423e+10	2.4423e+10	0.092205
20.89	2.46803e+10	2.46803e+10	0.0914383
20.9	2.49403e+10	2.49403e+10	0.0906601
20.91	2.5203e+10	2.5203e+10	0.0898781
20.92	2.54684e+10	2.54684e+10	0.0890846
20.93	2.57367e+10	2.57367e+10	0.0882797
20.94	2.60078e+10	2.60078e+10	0.0874634
20.95	2.62817e+10	2.62817e+10	0.0866432
20.96	2.65585e+10	2.65585e+10	0.0858078
20.97	2.68382e+10	2.68382e+10	0.0849648
20.98	2.71209e+10	2.71209e+10	0.0841103
20.99	2.74065e+10	2.74065e+10	0.0832558
21	2.76951e+10	2.76951e+10	0.0823822
21.01	2.79868e+10	2.79868e+10	0.081501
21.02	2.82815e+10	2.82815e+10	0.0806122
21.03	2.85793e+10	2.85793e+10	0.0797119
21.04	2.88803e+10	2.88803e+10	0.0788002
21.05	2.91844e+10	2.91844e+10	0.077877
21.06	2.94917e+10	2.94917e+10	0.0769424
21.07	2.98023e+10	2.98023e+10	0.0760002
21.08	3.01161e+10	3.01161e+10	0.0750465
21.09	3.04332e+10	3.04332e+10	0.0740814
21.1	3.07536e+10	3.07536e+10	0.0731049
21.11	3.10774e+10	3.10774e+10	0.0721169
21.12	3.14046e+10	3.14046e+10	0.0711174
21.13	3.17352e+10	3.17352e+10	0.0701065
21.14	3.20694e+10	3.20694e+10	0.0690842
21.15	3.2407e+10	3.2407e+10	0.0680504
21.16	3.27482e+10	3.27482e+10	0.0670052
21.17	3.30929e+10	3.30929e+10	0.0659485
21.18	3.34413e+10	3.34413e+10	0.0648804
21.19	3.37933e+10	3.37933e+10	0.0638008
21.2	3.41491e+10	3.41491e+10	0.0627022
21.21	3.45085e+10	3.45085e+10	0.0615997
21.22	3.48718e+10	3.48718e+10	0.0604782
21.23	3.52389e+10	3.52389e+10	0.0593491
21.24	3.56098e+10	3.56098e+10	0.0582123
21.25	3.59846e+10	3.59846e+10	0.0570526
21.26	3.63634e+10	3.63634e+10	0.0558853
21.27	3.67461e+10	3.67461e+10	0.0547028
21.28	3.71328e+10	3.71328e+10	0.0535126
21.29	3.75237e+10	3.75237e+10	0.0522995
21.3	3.79186e+10	3.79186e+10	0.0510864
21.31	3.83176e+10	3.83176e+10	0.0498505
21.32	3.87209e+10	3.87209e+10	0.0485916
21.33	3.91284e+10	3.91284e+10	0.0473328
21.34	3.95402e+10	3.95402e+10	0.046051
21.35	3.99563e+10	3.99563e+10	0.044754
21.36	4.03768e+10	4.03768e+10	0.0434494
21.37	4.08016e+10	4.08016e+10	0.0421371
21.38	4.1231e+10	4.1231e+10	0.0407944
21.39	4.16648e+10	4.16648e+10	0.0394516
21.4	4.21033e+10	4.21033e+10	0.0380859
21.41	4.25463e+10	4.25463e+10	0.036705
21.42	4.29939e+10	4.29939e+10	0.0353012
21.43	4.34463e+10	4.34463e+10	0.0338898
21.44	4.39034e+10	4.39034e+10	0.0324554
21.45	4.43654e+10	4.43654e+10	0.0310135
21.46	4.48321e+10	4.48321e+10	0.0295486
21.47	4.53038e+10	4.53038e+10	0.0280762
21.48	4.57804e+10	4.57804e+10	0.0265808
21.49	4.6262e+10	4.6262e+10	0.0250702
21.5	4.67487e+10	4.67487e+10	0.0235443
21.51	4.72405e+10	4.72405e+10	0.0220032
21.52	4.77375e+10	4.77375e+10	0.0204468
21.53	4.82397e+10	4.82397e+10	0.0188599
21.54	4.87471e+10	4.87471e+10	0.0172729
21.55	4.92599e+10	4.92599e+10	0.0156631
21.56	4.9778e+10	4.9778e+10	0.0140381
21.57	5.03016e+10	5.03016e+10	0.0123825
21.58	5.08307e+10	5.08307e+10	0.0107117
21.59	5.13654e+10	5.13654e+10	0.00904083
21.6	5.19056e+10	5.19056e+10	0.00733185
21.61	5.24516e+10	5.24516e+10	0.0056076
21.62	5.30032e+10	5.30032e+10	0.0038681
21.63	5.35607e+10	5.35607e+10	0.00211334
21.64	5.4124e+10	5.4124e+10	0.000335693
21.65	5.46932e+10	5.46932e+10	0.00146484
21.66	5.52684e+10	5.52684e+10	0.00328827
21.67	5.58496e+10	5.58496e+10	0.00512695
21.68	5.6437e+10	5.6437e+10	0.00698853
21.69	5.70305e+10	5.70305e+10	0.00886536
21.7	5.76302e+10	5.76302e+10	0.0107651
21.71	5.82362e+10	5.82362e+10	0.0126877
21.72	5.88486e+10	5.88486e+10	0.0146179
21.73	5.94674e+10	5.94674e+10	0.0165863
21.74	6.00927e+10	6.00927e+10	0.0185623
21.75	6.07245e+10	6.07245e+10	0.0205765
21.76	6.1363e+10	6.1363e+10	0.0226059
21.77	6.20082e+10	6.20082e+10	0.0246506
21.78	6.26602e+10	6.26602e+10	0.0267334
21.79	6.3319e+10	6.3319e+10	0.0288239
21.8	6.39847e+10	6.39847e+10	0.0309372
21.81	6.46574e+10	6.46574e+10	0.0330811
21.82	6.53372e+10	6.53372e+10	0.0352478
21.83	6.60241e+10	6.60241e+10	0.0374298
21.84	6.67182e+10	6.67182e+10	0.0396423
21.85	6.74196e+10	6.74196e+10	0.0418854
21.86	6.81283e+10	6.81283e+10	0.0441437
21.87	6.88445e+10	6.88445e+10	0.0464325
21.88	6.95682e+10	6.95682e+10	0.0487518
21.89	7.02995e+10	7.02995e+10	0.0510864
21.9	7.10384e+10	7.10384e+10	0.0534363
21.91	7.17851e+10	7.17851e+10	0.0558167
21.92	7.25397e+10	7.25397e+10	0.0582275
21.93	7.33021e+10	7.33021e+10	0.0606689
21.94	7.40726e+10	7.40726e+10	0.0631256
21.95	7.48511e+10	7.48511e+10	0.0656128
21.96	7.56378e+10	7.56378e+10	0.0681305
21.97	7.64328e+10	7.64328e+10	0.0706635
21.98	7.72361e+10	7.72361e+10	0.0732269
21.99	7.80478e+10	7.80478e+10	0.0758362
22	7.88681e+10	7.88681e+10	0.0784607
22.01	7.96969e+10	7.96969e+10	0.0811157
22.02	8.05345e+10	8.05345e+10	0.0838013
22.03	8.13808e+10	8.13808e+10	0.0865173
22.04	8.2236e+10	8.2236e+10	0.0892639
22.05	8.31002e+10	8.31002e+10	0.092041
22.06	8.39734e+10	8.39734e+10	0.0948486
22.07	8.48558e+10	8.48558e+10	0.097702
22.08	8.57475e+10	8.57475e+10	0.100555
22.09	8.66485e+10	8.66485e+10	0.103455
22.1	8.75589e+10	8.75589e+10	0.106384
22.11	8.84789e+10	8.84789e+10	0.109344
22.12	8.94086e+10	8.94086e+10	0.112335
22.13	9.03479e+10	9.03479e+10	0.115356
22.14	9.12972e+10	9.12972e+10	0.118408
22.15	9.22564e+10	9.22564e+10	0.121506
22.16	9.32257e+10	9.32257e+10	0.124619
22.17	9.42051e+10	9.42051e+10	0.127777
22.18	9.51948e+10	9.51948e+10	0.130966
22.19	9.61949e+10	9.61949e+10	0.134186
22.2	9.72054e+10	9.72054e+10	0.137451
22.21	9.82266e+10	9.82266e+10	0.140747
22.22	9.92584e+10	9.92584e+10	0.144073
22.23	1.00301e+11	1.00301e+11	0.14743
22.24	1.01355e+11	1.01355e+11	0.150833
22.25	1.02419e+11	1.02419e+11	0.154282
22.26	1.03495e+11	1.03495e+11	0.15773
22.27	1.04582e+11	1.04582e+11	0.16127
22.28	1.05681e+11	1.05681e+11	0.16481
22.29	1.06791e+11	1.06791e+11	0.168396
22.3	1.07913e+11	1.07913e+11	0.172012
22.31	1.09046e+11	1.09046e+11	0.175674
22.32	1.10191e+11	1.10191e+11	0.179382
22.33	1.11349e+11	1.11349e+11	0.183136
22.34	1.12518e+11	1.12518e+11	0.186905
22.35	1.137e+11	1.137e+11	0.190735
22.36	1.14894e+11	1.14894e+11	0.194595
22.37	1.161e+11	1.161e+11	0.198486
22.38	1.1732e+11	1.1732e+11	0.202438
22.39	1.18552e+11	1.18552e+11	0.206436
22.4	1.19797e+11	1.19797e+11	0.210464
22.41	1.21055e+11	1.21055e+11	0.214539
22.42	1.22326e+11	1.22326e+11	0.218674
22.43	1.2361e+11	1.2361e+11	0.222824
22.44	1.24908e+11	1.24908e+11	0.227036
22.45	1.2622e+11	1.2622e+11	0.231293
22.46	1.27545e+11	1.27545e+11	0.23558
22.47	1.28884e+11	1.28884e+11	0.239914
22.48	1.30238e+11	1.30238e+11	0.244308
22.49	1.31605e+11	1.31605e+11	0.248749
22.5	1.32987e+11	1.32987e+11	0.253235
22.51	1.34383e+11	1.34383e+11	0.257767
22.52	1.35794e+11	1.35794e+11	0.262344
22.53	1.3722e+11	1.3722e+11	0.266953
22.54	1.3866e+11	1.3866e+11	0.271667
22.55	1.40116e+11	1.40116e+11	0.276367
22.56	1.41587e+11	1.41587e+11	0.281158
22.57	1.43073e+11	1.43073e+11	0.28598
22.58	1.44575e+11	1.44575e+11	0.290863
22.59	1.46093e+11	1.46093e+11	0.295807
22.6	1.47626e+11	1.47626e+11	0.300781
22.61	1.49176e+11	1.49176e+11	0.305817
22.62	1.50742e+11	1.50742e+11	0.310944
22.63	1.52324e+11	1.52324e+11	0.316071
22.64	1.53923e+11	1.53923e+11	0.321289
22.65	1.55539e+11	1.55539e+11	0.326538
22.66	1.57171e+11	1.57171e+11	0.331848
22.67	1.58821e+11	1.58821e+11	0.337219
22.68	1.60488e+11	1.60488e+11	0.342651
22.69	1.62172e+11	1.62172e+11	0.348145
22.7	1.63874e+11	1.63874e+11	0.353668
22.71	1.65594e+11	1.65594e+11	0.359283
22.72	1.67332e+11	1.67332e+11	0.36496
22.73	1.69088e+11	1.69088e+11	0.370667
22.74	1.70863e+11	1.70863e+11	0.376434
22.75	1.72656e+11	1.72656e+11	0.382294
22.76	1.74468e+11	1.74468e+11	0.388214
22.77	1.76298e+11	1.76298e+11	0.394165
22.78	1.78148e+11	1.78148e+11	0.400208
22.79	1.80018e+11	1.80018e+11	0.406311
22.8	1.81907e+11	1.81907e+11	0.412445
22.81	1.83816e+11	1.83816e+11	0.418671
22.82	1.85744e+11	1.85744e+11	0.424988
22.83	1.87693e+11	1.87693e+11	0.431305
22.84	1.89663e+11	1.89663e+11	0.437744
22.85	1.91653e+11	1.91653e+11	0.444244
22.86	1.93664e+11	1.93664e+11	0.450806
22.87	1.95696e+11	1.95696e+11	0.457458
22.88	1.97749e+11	1.97749e+11	0.464172
22.89	1.99823e+11	1.99823e+11	0.470917
22.9	2.0192e+11	2.0192e+11	0.477783
22.91	2.04038e+11	2.04038e+11	0.484711
22.92	2.06179e+11	2.06179e+11	0.49173
22.93	2.08342e+11	2.08342e+11	0.498779
22.94	2.10527e+11	2.10527e+11	0.505951
22.95	2.12736e+11	2.12736e+11	0.513184
22.96	2.14968e+11	2.14968e+11	0.520477
22.97	2.17223e+11	2.17223e+11	0.527832
22.98	2.19501e+11	2.19501e+11	0.535248
22.99	2.21804e+11	2.21804e+11	0.542786
23	2.2413e+11	2.2413e+11	0.550415
23.01	2.26481e+11	2.26481e+11	0.558075
23.02	2.28857e+11	2.28857e+11	0.565887
23.03	2.31258e+11	2.31258e+11	0.57373
23.04	2.33683e+11	2.33683e+11	0.581665
23.05	2.36134e+11	2.36134e+11	0.589661
23.06	2.38611e+11	2.38611e+11	0.597778
23.07	2.41113e+11	2.41113e+11	0.605988
23.08	2.43642e+11	2.43642e+11	0.614227
23.09	2.46197e+11	2.46197e+11	0.62265
23.1	2.48779e+11	2.48779e+11	0.631073
23.11	2.51389e+11	2.51389e+11	0.639648
23.12	2.54025e+11	2.54025e+11	0.648254
23.13	2.56689e+11	2.56689e+11	0.657013
23.14	2.59381e+11	2.59381e+11	0.665802
23.15	2.62101e+11	2.62101e+11	0.674713
23.16	2.64849e+11	2.64849e+11	0.683746
23.17	2.67627e+11	2.67627e+11	0.692841
23.18	2.70433e+11	2.70433e+11	0.702057
23.19	2.73269e+11	2.73269e+11	0.711365
23.2	2.76134e+11	2.76134e+11	0.720764
23.21	2.79029e+11	2.79029e+11	0.730225
23.22	2.81955e+11	2.81955e+11	0.739807
23.23	2.84912e+11	2.84912e+11	0.749512
23.24	2.87899e+11	2.87899e+11	0.759338
23.25	2.90917e+11	2.90917e+11	0.769226
23.26	2.93968e+11	2.93968e+11	0.779236
23.27	2.9705e+11	2.9705e+11	0.789307
23.28	3.00164e+11	3.00164e+11	0.7995
23.29	3.03311e+11	3.03311e+11	0.809875
23.3	3.06491e+11	3.06491e+11	0.820251
23.31	3.09704e+11	3.09704e+11	0.830872
23.32	3.12951e+11	3.12951e+11	0.841492
23.33	3.16231e+11	3.16231e+11	0.852234
23.34	3.19546e+11	3.19546e+11	0.863098
23.35	3.22896e+11	3.22896e+11	0.874146
23.36	3.26281e+11	3.26281e+11	0.885254
23.37	3.29701e+11	3.29701e+11	0.896484
23.38	3.33157e+11	3.33157e+11	0.907837
23.39	3.3665e+11	3.3665e+11	0.919312
23.4	3.40178e+11	3.40178e+11	0.930847
23.41	3.43744e+11	3.43744e+11	0.942566
23.42	3.47347e+11	3.47347e+11	0.954346
23.43	3.50988e+11	3.50988e+11	0.966309
23.44	3.54667e+11	3.54667e+11	0.978394
23.45	3.58384e+11	3.58384e+11	0.990601
23.46	3.6214e+11	3.6214e+11	1.00299
23.47	3.65936e+11	3.65936e+11	1.01544
23.48	3.69771e+11	3.69771e+11	1.02802
23.49	3.73646e+11	3.73646e+11	1.04083
23.5	3.77562e+11	3.77562e+11	1.05365
23.51	3.81519e+11	3.81519e+11	1.06665
23.52	3.85517e+11	3.85517e+11	1.07977
23.53	3.89557e+11	3.89557e+11	1.09308
23.54	3.93639e+11	3.93639e+11	1.10645
23.55	3.97764e+11	3.97764e+11	1.12006
23.56	4.01933e+11	4.01933e+11	1.13373
23.57	4.06144e+11	4.06144e+11	1.14758
23.58	4.104e+11	4.104e+11	1.1615
23.59	4.14701e+11	4.14701e+11	1.17572
23.6	4.19046e+11	4.19046e+11	1.18994
23.61	4.23437e+11	4.23437e+11	1.20435
23.62	4.27874e+11	4.27874e+11	1.21893
23.63	4.32357e+11	4.32357e+11	1.23364
23.64	4.36887e+11	4.36887e+11	1.24866
23.65	4.41464e+11	4.41464e+11	1.26367
23.66	4.4609e+11	4.4609e+11	1.27887
23.67	4.50763e+11	4.50763e+11	1.29431
23.68	4.55486e+11	4.55486e+11	1.30975
23.69	4.60258e+11	4.60258e+11	1.32544
23.7	4.6508e+11	4.6508e+11	1.34131
23.71	4.69952e+11	4.69952e+11	1.3573
23.72	4.74876e+11	4.74876e+11	1.37347
23.73	4.7985e+11	4.7985e+11	1.38989
23.74	4.84877e+11	4.84877e+11	1.40643
23.75	4.89957e+11	4.89957e+11	1.4231
23.76	4.95089e+11	4.95089e+11	1.44
23.77	5.00275e+11	5.00275e+11	1.45709
23.78	5.05516e+11	5.05516e+11	1.47437
23.79	5.10811e+11	5.10811e+11	1.49176
23.8	5.16162e+11	5.16162e+11	1.50934
23.81	5.21568e+11	5.21568e+11	1.52716
23.82	5.27031e+11	5.27031e+11	1.54517
23.83	5.32551e+11	5.32551e+11	1.56329
23.84	5.38129e+11	5.38129e+11	1.58167
23.85	5.43766e+11	5.43766e+11	1.60022
23.86	5.49461e+11	5.49461e+11	1.6189
23.87	5.55216e+11	5.55216e+11	1.63794
23.88	5.61031e+11	5.61031e+11	1.6571
23.89	5.66906e+11	5.66906e+11	1.67639
23.9	5.72844e+11	5.72844e+11	1.69592
23.91	5.78843e+11	5.78843e+11	1.7157
23.92	5.84905e+11	5.84905e+11	1.7356
23.93	5.9103e+11	5.9103e+11	1.75586
23.94	5.9722e+11	5.9722e+11	1.77612
23.95	6.03474e+11	6.03474e+11	1.79675
23.96	6.09793e+11	6.09793e+11	1.81763
23.97	6.16179e+11	6.16179e+11	1.83875
23.98	6.22631e+11	6.22631e+11	1.85999
23.99	6.29151e+11	6.29151e+11	1.88147
24	6.35739e+11	6.35739e+11	1.9032
24.01	6.42396e+11	6.42396e+11	1.92517
24.02	6.49122e+11	6.49122e+11	1.94739
24.03	6.55919e+11	6.55919e+11	1.96985
24.04	6.62787e+11	6.62787e+11	1.99243
24.05	6.69726e+11	6.69726e+11	2.01526
24.06	6.76738e+11	6.76738e+11	2.03833
24.07	6.83824e+11	6.83824e+11	2.06165
24.08	6.90983e+11	6.90983e+11	2.08533
24.09	6.98218e+11	6.98218e+11	2.10901
24.1	7.05528e+11	7.05528e+11	2.13306
24.11	7.12914e+11	7.12914e+11	2.15747
24.12	7.20378e+11	7.20378e+11	2.18201
24.13	7.27919e+11	7.27919e+11	2.20691
24.14	7.3554e+11	7.3554e+11	2.23206
24.15	7.4324e+11	7.4324e+11	2.25745
24.16	7.5102e+11	7.5102e+11	2.28308
24.17	7.58882e+11	7.58882e+11	2.30896
24.18	7.66826e+11	7.66826e+11	2.33521
24.19	7.74853e+11	7.74853e+11	2.36169
24.2	7.82964e+11	7.82964e+11	2.38843
24.21	7.9116e+11	7.9116e+11	2.41553
24.22	7.99441e+11	7.99441e+11	2.44275
24.23	8.07809e+11	8.07809e+11	2.47021
24.24	8.16264e+11	8.16264e+11	2.49817
24.25	8.24808e+11	8.24808e+11	2.52637
24.26	8.33441e+11	8.33441e+11	2.55493
24.27	8.42164e+11	8.42164e+11	2.58362
24.28	8.50979e+11	8.50979e+11	2.61267
24.29	8.59885e+11	8.59885e+11	2.64209
24.3	8.68885e+11	8.68885e+11	2.67175
24.31	8.77978e+11	8.77978e+11	2.70178
24.32	8.87167e+11	8.87167e+11	2.73206
24.33	8.96452e+11	8.96452e+11	2.76257
24.34	9.05833e+11	9.05833e+11	2.7937
24.35	9.15313e+11	9.15313e+11	2.82495
24.36	9.24892e+11	9.24892e+11	2.85645
24.37	9.3457e+11	9.3457e+11	2.88831
24.38	9.4435e+11	9.4435e+11	2.92053
24.39	9.54233e+11	9.54233e+11	2.95312
24.4	9.64218e+11	9.64218e+11	2.98621
24.41	9.74308e+11	9.74308e+11	3.01953
24.42	9.84503e+11	9.84503e+11	3.0531
24.43	9.94804e+11	9.94804e+11	3.08704
24.44	1.00521e+12	1.00521e+12	3.12158
24.45	1.01573e+12	1.01573e+12	3.15625
24.46	1.02636e+12	1.02636e+12	3.19128
24.47	1.0371e+12	1.0371e+12	3.22668
24.48	1.04795e+12	1.04795e+12	3.26245
24.49	1.05891e+12	1.05891e+12	3.29858
24.5	1.06999e+12	1.06999e+12	3.33521
24.51	1.08119e+12	1.08119e+12	3.37207
24.52	1.0925e+12	1.0925e+12	3.40942
24.53	1.10393e+12	1.10393e+12	3.44702
24.54	1.11548e+12	1.11548e+12	3.48535
24.55	1.12715e+12	1.12715e+12	3.52344
24.56	1.13894e+12	1.13894e+12	3.5625
24.57	1.15085e+12	1.15085e+12	3.60181
24.58	1.16289e+12	1.16289e+12	3.64136
24.59	1.17506e+12	1.17506e+12	3.68164
24.6	1.18735e+12	1.18735e+12	3.72217
24.61	1.19977e+12	1.19977e+12	3.76318
24.62	1.21232e+12	1.21232e+12	3.80469
24.63	1.225e+12	1.225e+12	3.84644
24.64	1.23782e+12	1.23782e+12	3.88892
24.65	1.25077e+12	1.25077e+12	3.93164
24.66	1.26385e+12	1.26385e+12	3.97485
24.67	1.27707e+12	1.27707e+12	4.01831
24.68	1.29043e+12	1.29043e+12	4.0625
24.69	1.30392e+12	1.30392e+12	4.10718
24.7	1.31756e+12	1.31756e+12	4.1521
24.71	1.33134e+12	1.33134e+12	4.19751
24.72	1.34527e+12	1.34527e+12	4.24341
24.73	1.35934e+12	1.35934e+12	4.29004
24.74	1.37355e+12	1.37355e+12	4.33691
24.75	1.38792e+12	1.38792e+12	4.38403
24.76	1.40243e+12	1.40243e+12	4.43188
24.77	1.4171e+12	1.4171e+12	4.48047
24.78	1.43192e+12	1.43192e+12	4.5293
24.79	1.44689e+12	1.44689e+12	4.57886
24.8	1.46203e+12	1.46203e+12	4.62842
24.81	1.47731e+12	1.47731e+12	4.67896
24.82	1.49276e+12	1.49276e+12	4.72974
24.83	1.50837e+12	1.50837e+12	4.78149
24.84	1.52415e+12	1.52415e+12	4.8335
24.85	1.54008e+12	1.54008e+12	4.88623
24.86	1.55619e+12	1.55619e+12	4.93945
24.87	1.57246e+12	1.57246e+12	4.99341
24.88	1.5889e+12	1.5889e+12	5.04761
24.89	1.60552e+12	1.60552e+12	5.10254
24.9	1.6223e+12	1.6223e+12	5.15796
24.91	1.63927e+12	1.63927e+12	5.21411
24.92	1.6564e+12	1.6564e+12	5.27075
24.93	1.67372e+12	1.67372e+12	5.32788
24.94	1.69122e+12	1.69122e+12	5.3855
24.95	1.7089e+12	1.7089e+12	5.44409
24.96	1.72677e+12	1.72677e+12	5.50269
24.97	1.74482e+12	1.74482e+12	5.5625
24.98	1.76307e+12	1.76307e+12	5.62305
24.99	1.7815e+12	1.7815e+12	5.68384
25	1.80012e+12	1.80012e+12	5.74512
25.01	1.81894e+12	1.81894e+12	5.80713
25.02	1.83796e+12	1.83796e+12	5.87012
25.03	1.85717e+12	1.85717e+12	5.93359
25.04	1.87658e+12	1.87658e+12	5.99805
25.05	1.8962e+12	1.8962e+12	6.0625
25.06	1.91602e+12	1.91602e+12	6.12793
25.07	1.93605e+12	1.93605e+12	6.19409
25.08	1.95629e+12	1.95629e+12	6.26123
25.09	1.97674e+12	1.97674e+12	6.32886
25.1	1.9974e+12	1.9974e+12	6.39673
25.11	2.01828e+12	2.01828e+12	6.46582
25.12	2.03937e+12	2.03937e+12	6.53564
25.13	2.06069e+12	2.06069e+12	6.60596
25.14	2.08223e+12	2.08223e+12	6.67725
25.15	2.10399e+12	2.10399e+12	6.74927
25.16	2.12598e+12	2.12598e+12	6.82178
25.17	2.1482e+12	2.1482e+12	6.89526
25.18	2.17065e+12	2.17065e+12	6.96948
25.19	2.19334e+12	2.19334e+12	7.04443
