x	RungeKutta4	SoluciónExacta	Error
1.98	0.277123	0.278203	0.00108013
1.99	0.276698	0.277777	0.00107848
2	0.276273	0.27735	0.00107682
2.01	0.275848	0.276923	0.00107517
2.02	0.275423	0.276496	0.00107351
2.03	0.274997	0.276069	0.00107185
2.04	0.274572	0.275642	0.00107019
2.05	0.274146	0.275215	0.00106853
2.06	0.273721	0.274787	0.00106687
2.07	0.273295	0.27436	0.00106521
2.08	0.272869	0.273933	0.00106355
2.09	0.272443	0.273505	0.00106189
2.1	0.272017	0.273077	0.00106023
2.11	0.271591	0.27265	0.00105857
2.12	0.271165	0.272222	0.00105691
2.13	0.270739	0.271794	0.00105525
2.14	0.270313	0.271367	0.00105359
2.15	0.269887	0.270939	0.00105193
2.16	0.269461	0.270511	0.00105027
2.17	0.269035	0.270084	0.00104861
2.18	0.268609	0.269656	0.00104695
2.19	0.268184	0.269229	0.00104529
2.2	0.267758	0.268802	0.00104363
2.21	0.267332	0.268374	0.00104197
2.22	0.266907	0.267947	0.00104032
2.23	0.266482	0.26752	0.00103866
2.24	0.266056	0.267093	0.001037
2.25	0.265631	0.266667	0.00103534
2.26	0.265206	0.26624	0.00103369
2.27	0.264782	0.265814	0.00103203
2.28	0.264357	0.265387	0.00103038
2.29	0.263933	0.264961	0.00102872
2.3	0.263508	0.264535	0.00102707
2.31	0.263084	0.26411	0.00102542
2.32	0.262661	0.263684	0.00102376
2.33	0.262237	0.263259	0.00102211
2.34	0.261814	0.262834	0.00102046
2.35	0.261391	0.262409	0.00101881
2.36	0.260968	0.261985	0.00101717
2.37	0.260545	0.261561	0.00101552
2.38	0.260123	0.261137	0.00101387
2.39	0.259701	0.260713	0.00101223
2.4	0.259279	0.26029	0.00101058
2.41	0.258858	0.259867	0.00100894
2.42	0.258436	0.259444	0.0010073
2.43	0.258016	0.259021	0.00100566
2.44	0.257595	0.258599	0.00100402
2.45	0.257175	0.258177	0.00100238
2.46	0.256755	0.257756	0.00100075
2.47	0.256336	0.257335	0.000999112
2.48	0.255917	0.256914	0.000997479
2.49	0.255498	0.256494	0.000995846
2.5	0.25508	0.256074	0.000994216
2.51	0.254662	0.255654	0.000992587
2.52	0.254244	0.255235	0.000990959
2.53	0.253827	0.254816	0.000989333
2.54	0.25341	0.254398	0.000987709
2.55	0.252994	0.25398	0.000986086
2.56	0.252578	0.253562	0.000984465
2.57	0.252162	0.253145	0.000982845
2.58	0.251747	0.252728	0.000981227
2.59	0.251333	0.252312	0.000979611
2.6	0.250918	0.251896	0.000977997
2.61	0.250505	0.251481	0.000976384
2.62	0.250091	0.251066	0.000974774
2.63	0.249679	0.250652	0.000973165
2.64	0.249266	0.250238	0.000971558
2.65	0.248854	0.249824	0.000969953
2.66	0.248443	0.249411	0.000968349
2.67	0.248032	0.248999	0.000966748
2.68	0.247622	0.248587	0.000965149
2.69	0.247212	0.248176	0.000963551
2.7	0.246803	0.247765	0.000961956
2.71	0.246394	0.247354	0.000960362
2.72	0.245986	0.246944	0.000958771
2.73	0.245578	0.246535	0.000957182
2.74	0.245171	0.246126	0.000955594
2.75	0.244764	0.245718	0.000954009
2.76	0.244358	0.24531	0.000952426
2.77	0.243952	0.244903	0.000950846
2.78	0.243547	0.244497	0.000949267
2.79	0.243143	0.244091	0.000947691
2.8	0.242739	0.243685	0.000946116
2.81	0.242336	0.24328	0.000944544
2.82	0.241933	0.242876	0.000942975
2.83	0.241531	0.242472	0.000941407
2.84	0.241129	0.242069	0.000939842
2.85	0.240728	0.241666	0.000938279
2.86	0.240328	0.241265	0.000936718
2.87	0.239928	0.240863	0.00093516
2.88	0.239529	0.240462	0.000933604
2.89	0.23913	0.240062	0.000932051
2.9	0.238732	0.239663	0.0009305
2.91	0.238335	0.239264	0.000928951
2.92	0.237938	0.238866	0.000927405
2.93	0.237542	0.238468	0.000925861
2.94	0.237147	0.238071	0.000924319
2.95	0.236752	0.237675	0.00092278
2.96	0.236358	0.237279	0.000921244
2.97	0.235964	0.236884	0.00091971
2.98	0.235571	0.236489	0.000918178
2.99	0.235179	0.236095	0.000916649
3	0.234787	0.235702	0.000915123
3.01	0.234396	0.23531	0.000913599
3.02	0.234006	0.234918	0.000912077
3.03	0.233616	0.234527	0.000910559
3.04	0.233227	0.234136	0.000909042
3.05	0.232839	0.233746	0.000907529
3.06	0.232451	0.233357	0.000906018
3.07	0.232064	0.232969	0.000904509
3.08	0.231678	0.232581	0.000903004
3.09	0.231292	0.232194	0.0009015
3.1	0.230907	0.231807	0.0009
3.11	0.230523	0.231421	0.000898502
3.12	0.230139	0.231036	0.000897007
3.13	0.229756	0.230652	0.000895514
3.14	0.229374	0.230268	0.000894024
3.15	0.228993	0.229885	0.000892537
3.16	0.228612	0.229503	0.000891053
3.17	0.228232	0.229121	0.000889571
3.18	0.227852	0.22874	0.000888092
3.19	0.227473	0.22836	0.000886616
3.2	0.227095	0.22798	0.000885142
3.21	0.226718	0.227602	0.000883671
3.22	0.226341	0.227223	0.000882203
3.23	0.225965	0.226846	0.000880738
3.24	0.22559	0.226469	0.000879276
3.25	0.225216	0.226093	0.000877816
3.26	0.224842	0.225718	0.000876359
3.27	0.224469	0.225344	0.000874905
3.28	0.224096	0.22497	0.000873453
3.29	0.223725	0.224597	0.000872005
3.3	0.223354	0.224224	0.000870559
3.31	0.222983	0.223853	0.000869116
3.32	0.222614	0.223482	0.000867676
3.33	0.222245	0.223111	0.000866239
3.34	0.221877	0.222742	0.000864804
3.35	0.22151	0.222373	0.000863372
3.36	0.221143	0.222005	0.000861944
3.37	0.220777	0.221638	0.000860518
3.38	0.220412	0.221271	0.000859095
3.39	0.220048	0.220906	0.000857674
3.4	0.219684	0.220541	0.000856257
3.41	0.219321	0.220176	0.000854842
3.42	0.218959	0.219813	0.000853431
3.43	0.218598	0.21945	0.000852022
3.44	0.218237	0.219088	0.000850616
3.45	0.217877	0.218726	0.000849213
3.46	0.217518	0.218366	0.000847813
3.47	0.217159	0.218006	0.000846415
3.48	0.216802	0.217647	0.000845021
3.49	0.216444	0.217288	0.000843629
3.5	0.216088	0.21693	0.000842241
3.51	0.215733	0.216574	0.000840855
3.52	0.215378	0.216217	0.000839472
3.53	0.215024	0.215862	0.000838092
3.54	0.214671	0.215507	0.000836715
3.55	0.214318	0.215153	0.000835341
3.56	0.213966	0.2148	0.000833969
3.57	0.213615	0.214448	0.000832601
3.58	0.213265	0.214096	0.000831235
3.59	0.212915	0.213745	0.000829873
3.6	0.212566	0.213395	0.000828513
3.61	0.212218	0.213045	0.000827156
3.62	0.211871	0.212697	0.000825803
3.63	0.211524	0.212349	0.000824452
3.64	0.211178	0.212001	0.000823104
3.65	0.210833	0.211655	0.000821758
3.66	0.210489	0.211309	0.000820416
3.67	0.210145	0.210964	0.000819077
3.68	0.209802	0.21062	0.000817741
3.69	0.20946	0.210277	0.000816407
3.7	0.209119	0.209934	0.000815076
3.71	0.208778	0.209592	0.000813749
3.72	0.208438	0.209251	0.000812424
3.73	0.208099	0.20891	0.000811102
3.74	0.207761	0.208571	0.000809783
3.75	0.207423	0.208232	0.000808467
3.76	0.207086	0.207893	0.000807154
3.77	0.20675	0.207556	0.000805844
3.78	0.206415	0.207219	0.000804537
3.79	0.20608	0.206883	0.000803232
3.8	0.205746	0.206548	0.000801931
3.81	0.205413	0.206214	0.000800632
3.82	0.205081	0.20588	0.000799336
3.83	0.204749	0.205547	0.000798044
3.84	0.204418	0.205215	0.000796754
3.85	0.204088	0.204883	0.000795467
3.86	0.203758	0.204552	0.000794182
3.87	0.20343	0.204222	0.000792901
3.88	0.203102	0.203893	0.000791623
3.89	0.202774	0.203565	0.000790347
3.9	0.202448	0.203237	0.000789075
3.91	0.202122	0.20291	0.000787805
3.92	0.201797	0.202584	0.000786538
3.93	0.201473	0.202258	0.000785274
3.94	0.201149	0.201933	0.000784013
3.95	0.200826	0.201609	0.000782755
3.96	0.200504	0.201286	0.0007815
3.97	0.200183	0.200963	0.000780248
3.98	0.199862	0.200641	0.000778998
3.99	0.199543	0.20032	0.000777751
4	0.199223	0.2	0.000776507
4.01	0.198905	0.19968	0.000775266
4.02	0.198587	0.199361	0.000774028
4.03	0.198271	0.199043	0.000772793
4.04	0.197954	0.198726	0.000771561
4.05	0.197639	0.198409	0.000770331
4.06	0.197324	0.198093	0.000769104
4.07	0.19701	0.197778	0.00076788
4.08	0.196697	0.197463	0.000766659
4.09	0.196384	0.19715	0.000765441
4.1	0.196072	0.196837	0.000764226
4.11	0.195761	0.196524	0.000763013
4.12	0.195451	0.196213	0.000761803
4.13	0.195141	0.195902	0.000760596
4.14	0.194832	0.195592	0.000759392
4.15	0.194524	0.195282	0.000758191
4.16	0.194217	0.194974	0.000756992
4.17	0.19391	0.194666	0.000755797
4.18	0.193604	0.194358	0.000754604
4.19	0.193298	0.194052	0.000753414
4.2	0.192994	0.193746	0.000752226
4.21	0.19269	0.193441	0.000751042
4.22	0.192387	0.193137	0.00074986
4.23	0.192084	0.192833	0.000748681
4.24	0.191782	0.19253	0.000747505
4.25	0.191481	0.192228	0.000746331
4.26	0.191181	0.191926	0.000745161
4.27	0.190881	0.191625	0.000743993
4.28	0.190582	0.191325	0.000742828
4.29	0.190284	0.191026	0.000741665
4.3	0.189987	0.190727	0.000740505
4.31	0.18969	0.190429	0.000739348
4.32	0.189394	0.190132	0.000738194
4.33	0.189098	0.189835	0.000737043
4.34	0.188804	0.189539	0.000735894
4.35	0.18851	0.189244	0.000734748
4.36	0.188216	0.18895	0.000733605
4.37	0.187924	0.188656	0.000732464
4.38	0.187632	0.188363	0.000731326
4.39	0.18734	0.188071	0.000730191
4.4	0.18705	0.187779	0.000729059
